facility_code,service_category,service_group,service_detail
110814-1,radiology,Radiology Services,NA
110815-8,general_services,General Clinical Services,OPD - Outpatient Services
110815-8,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110815-8,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
110815-8,lab_parasitology,Laboratory Service-Parasitology,Blood film for haemoparasites
110818-2,general_services,General Clinical Services,OPD - Outpatient Services
110818-2,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110818-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110818-2,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110818-2,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110822-4,general_services,General Clinical Services,IMCI - Integrated Management of
110822-4,general_services,General Clinical Services,OPD - Outpatient Services
110822-4,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110822-4,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110822-4,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110822-4,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110823-2,general_services,General Clinical Services,Diabetes Care and Treatment
110823-2,general_services,General Clinical Services,IMCI - Integrated Management of
110823-2,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
110823-2,general_services,General Clinical Services,Nutritional Counseling
110823-2,general_services,General Clinical Services,OPD - Outpatient Services
110823-2,general_services,General Clinical Services,Nutritional Rehabilitation
110823-2,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110823-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110823-2,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110823-2,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
110823-2,hiv_prevention,HIV/AIDS Prevention,EIMC - Early Infant Male Circumcision
110823-2,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110823-2,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110823-2,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110823-2,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
110823-2,health_promotion,Health Promotion and Disease Prevention,Health promoting hospital initiative
110823-2,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
110823-2,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110823-2,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110823-2,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110823-2,support_services,Support Services,Security Services
110823-2,support_services,Support Services,Female Staff Toilets (2WCs)
110823-2,support_services,Support Services,Incinerator
110823-2,support_services,Support Services,Male Staff Toilets (2WCs)
110823-2,support_services,Support Services,Office for In-Charge Officer
110823-2,support_services,Support Services,"Parking for cars, bicycles"
110823-2,support_services,Support Services,Store room
110823-2,support_services,Support Services,Toilets for female patients
110823-2,support_services,Support Services,Toilets for Male Patients
110823-2,support_services,Support Services,Wash Slab
110823-2,radiology,Radiology Services,Dental services
110823-2,radiology,Radiology Services,Ultrasound
110823-2,lab_serology,Laboratory Service-Serology,Brucella Weil’s test
110823-2,lab_serology,Laboratory Service-Serology,Helicobacter pylori
110823-2,lab_serology,Laboratory Service-Serology,Hepatitis B Surface Antigen Rapid Test
110823-2,lab_serology,Laboratory Service-Serology,HIV Rapid Test
110823-2,lab_serology,Laboratory Service-Serology,Rheumatoid Test
110823-2,lab_serology,Laboratory Service-Serology,RPR/ VDRL Rapid Test
110823-2,lab_parasitology,Laboratory Service-Parasitology,Malaria Rapid Diagnostic Test (mRDT)
110823-2,lab_parasitology,Laboratory Service-Parasitology,Occult Blood
110823-2,lab_parasitology,Laboratory Service-Parasitology,Serological test
110823-2,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
110823-2,lab_parasitology,Laboratory Service-Parasitology,"Stool Sedimentation(Cells,Ova,Cyst and"
110823-2,lab_parasitology,Laboratory Service-Parasitology,Urine Analysis
110823-2,lab_parasitology,Laboratory Service-Parasitology,Urine sedimentation
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Blood Sugar/ Glucose Test (POCT)
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Lipid Profile Test
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Liver Function Tests
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Renal Function Test
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Renal Function Tests
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,UPT
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Uric acids
110823-2,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Urine Chemistry
110825-7,general_services,General Clinical Services,Diabetes Care and Treatment
110825-7,general_services,General Clinical Services,General Ophthalmology
110825-7,general_services,General Clinical Services,IMCI - Integrated Management of
110825-7,general_services,General Clinical Services,Mental Health Services
110825-7,general_services,General Clinical Services,Minor Surgical Interventions
110825-7,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
110825-7,general_services,General Clinical Services,Nutritional Counseling
110825-7,general_services,General Clinical Services,Nutritional Rehabilitation
110825-7,general_services,General Clinical Services,OPD - Outpatient Services
110825-7,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110825-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110825-7,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110825-7,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
110825-7,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110825-7,hiv_prevention,HIV/AIDS Prevention,EIMC - Early Infant Male Circumcision
110825-7,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110825-7,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110825-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110825-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110825-7,hiv_prevention,HIV/AIDS Prevention,PREP – Pre Exposure Prophylaxis
110825-7,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110825-7,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110826-5,general_services,General Clinical Services,OPD - Outpatient Services
110826-5,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110826-5,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110826-5,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110826-5,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110826-5,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110826-5,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110826-5,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110826-5,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110826-5,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110826-5,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110826-5,hiv_caretreatment,HIV/AIDS Care and Treatment,Ped ART - Pediatric ART Only
110826-5,health_promotion,Health Promotion and Disease Prevention,Psychosocial Support
110826-5,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110826-5,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110826-5,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110826-5,diagnostic_services,Diagnostic Services,Laboratory
110826-5,emergency,Emergency Preparedness,Basic Emergency Preparedness
110827-3,general_services,General Clinical Services,IMCI - Integrated Management of
110827-3,general_services,General Clinical Services,Minor Surgical Interventions
110827-3,general_services,General Clinical Services,OPD - Outpatient Services
110827-3,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
110827-3,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110827-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110827-3,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110827-3,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110828-1,general_services,General Clinical Services,Nutritional Counseling
110828-1,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110828-1,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110828-1,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110828-1,health_promotion,Health Promotion and Disease Prevention,Health promoting hospital initiative
110828-1,support_services,Support Services,Ash Pit
110828-1,support_services,Support Services,Incinerator
110828-1,support_services,Support Services,Store room
110828-1,support_services,Support Services,Toilets for female patients
110828-1,support_services,Support Services,Toilets for female staff
110828-1,support_services,Support Services,Toilets for Male Patients
110828-1,support_services,Support Services,Toilets for Male Staff
110828-1,ent_services,ENT Services,General ENT
110828-1,emergency,Emergency Preparedness,Basic Emergency Preparedness
110828-1,lab_parasitology,Laboratory Service-Parasitology,Blood Smear for Haemoparasites
110831-5,general_services,General Clinical Services,OPD - Outpatient Services
110831-5,general_services,General Clinical Services,Minor Surgical Interventions
110831-5,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110831-5,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110831-5,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110831-5,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110831-5,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110831-5,therapeutics,Therapeutics,Dispensing Room
110831-5,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110831-5,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
110831-5,health_promotion,Health Promotion and Disease Prevention,Psychosocial Support
110831-5,diagnostic_services,Diagnostic Services,Laboratory
110831-5,ent_services,ENT Services,General ENT
110831-5,emergency,Emergency Preparedness,Basic Emergency Preparedness
110833-1,general_services,General Clinical Services,OPD - Outpatient Services
110833-1,general_services,General Clinical Services,IMCI - Integrated Management of
110833-1,general_services,General Clinical Services,General Ophthalmology
110833-1,general_services,General Clinical Services,Minor Surgical Interventions
110833-1,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110833-1,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110833-1,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110833-1,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110833-1,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110833-1,therapeutics,Therapeutics,Dispensing Room
110833-1,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
110833-1,diagnostic_services,Diagnostic Services,Laboratory
110833-1,ent_services,ENT Services,ENT Services
110835-6,general_services,General Clinical Services,OPD - Outpatient Services
110835-6,general_services,General Clinical Services,IPD - Inpatient Services
110835-6,general_services,General Clinical Services,IMCI - Integrated Management of
110835-6,general_services,General Clinical Services,Diabetes Care and Treatment
110835-6,general_services,General Clinical Services,General Ophthalmology
110835-6,general_services,General Clinical Services,Nutritional Counseling
110835-6,general_services,General Clinical Services,Major Surgical Interventions
110835-6,general_services,General Clinical Services,Minor Surgical Interventions
110835-6,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110835-6,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110835-6,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110835-6,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110835-6,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110835-6,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110835-6,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110835-6,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
110835-6,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110835-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110835-6,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110835-6,hiv_prevention,HIV/AIDS Prevention,VMMC - Voluntary Medical Male
110835-6,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110835-6,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
110835-6,hiv_caretreatment,HIV/AIDS Care and Treatment,Ped ART - Pediatric ART Only
110835-6,hiv_caretreatment,HIV/AIDS Care and Treatment,Adult ART - Adult ART Only
110835-6,therapeutics,Therapeutics,Pharmacy
110835-6,health_promotion,Health Promotion and Disease Prevention,Epidemiological Surveillance and Response
110835-6,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110835-6,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
110835-6,health_promotion,Health Promotion and Disease Prevention,Psychosocial Support
110835-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110835-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110835-6,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110835-6,diagnostic_services,Diagnostic Services,Laboratory
110835-6,support_services,Support Services,Mortuary Services
110835-6,ent_services,ENT Services,ENT Services
110835-6,emergency,Emergency Preparedness,Basic Emergency Preparedness
110836-4,general_services,General Clinical Services,IMCI - Integrated Management of
110836-4,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
110836-4,general_services,General Clinical Services,OPD - Outpatient Services
110836-4,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110836-4,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110836-4,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110836-4,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110836-4,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110837-2,general_services,General Clinical Services,Diabetes Care and Treatment
110837-2,general_services,General Clinical Services,IMCI - Integrated Management of
110837-2,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
110837-2,general_services,General Clinical Services,Nutritional Counseling
110837-2,general_services,General Clinical Services,OPD - Outpatient Services
110837-2,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110837-2,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110837-2,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110837-2,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110841-4,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110841-4,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
110841-4,support_services,Support Services,Kitchen Services
110841-4,emergency,Emergency Preparedness,Basic Emergency Preparedness
110843-0,general_services,General Clinical Services,OPD - Outpatient Services
110843-0,general_services,General Clinical Services,IPD - Inpatient Services
110843-0,general_services,General Clinical Services,Minor Surgical Interventions
110843-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110843-0,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110843-0,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110843-0,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110843-0,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110843-0,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110843-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110843-0,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110843-0,hiv_prevention,HIV/AIDS Prevention,VMMC - Voluntary Medical Male
110843-0,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110843-0,therapeutics,Therapeutics,Pharmacy
110843-0,therapeutics,Therapeutics,Dispensing Room
110843-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110843-0,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110843-0,diagnostic_services,Diagnostic Services,Laboratory
110843-0,emergency,Emergency Preparedness,Basic Emergency Preparedness
110847-1,general_services,General Clinical Services,OPD - Outpatient Services
110847-1,general_services,General Clinical Services,IMCI - Integrated Management of
110847-1,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110847-1,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110847-1,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110847-1,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110847-1,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110847-1,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110847-1,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110847-1,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110847-1,hiv_caretreatment,HIV/AIDS Care and Treatment,Ped ART - Pediatric ART Only
110847-1,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
110847-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110847-1,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110849-7,general_services,General Clinical Services,OPD - Outpatient Services
110849-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110849-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110849-7,support_services,Support Services,Laundry Services
110849-7,support_services,Support Services,Office for In-Charge Officer
110850-5,general_services,General Clinical Services,OPD - Outpatient Services
110850-5,general_services,General Clinical Services,IMCI - Integrated Management of
110850-5,general_services,General Clinical Services,Nutritional Counseling
110850-5,general_services,General Clinical Services,Minor Surgical Interventions
110850-5,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110850-5,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110850-5,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110850-5,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110850-5,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110850-5,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110850-5,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110850-5,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110850-5,therapeutics,Therapeutics,Dispensing Room
110850-5,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110850-5,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110850-5,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110850-5,emergency,Emergency Preparedness,Basic Emergency Preparedness
110851-3,general_services,General Clinical Services,OPD - Outpatient Services
110851-3,general_services,General Clinical Services,IMCI - Integrated Management of
110851-3,general_services,General Clinical Services,Nutritional Counseling
110851-3,general_services,General Clinical Services,Minor Surgical Interventions
110851-3,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110851-3,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110851-3,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110851-3,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110851-3,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110851-3,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110851-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110851-3,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110851-3,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110851-3,therapeutics,Therapeutics,Dispensing Room
110851-3,health_promotion,Health Promotion and Disease Prevention,Community Mobilization
110851-3,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
110851-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110851-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110851-3,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110851-3,emergency,Emergency Preparedness,Basic Emergency Preparedness
110853-9,general_services,General Clinical Services,OPD - Outpatient Services
110853-9,general_services,General Clinical Services,IMCI - Integrated Management of
110853-9,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110853-9,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110853-9,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110853-9,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110853-9,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
110853-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110853-9,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110853-9,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110853-9,therapeutics,Therapeutics,Dispensing Room
110853-9,health_promotion,Health Promotion and Disease Prevention,School Health Intervention
110853-9,health_promotion,Health Promotion and Disease Prevention,Psychosocial Support
110853-9,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110853-9,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110853-9,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-ADD - With Addition Vaccine
110853-9,emergency,Emergency Preparedness,Basic Emergency Preparedness
110854-7,general_services,General Clinical Services,OPD - Outpatient Services
110854-7,general_services,General Clinical Services,IMCI - Integrated Management of
110854-7,general_services,General Clinical Services,Diabetes Care and Treatment
110854-7,general_services,General Clinical Services,Nutritional Counseling
110854-7,general_services,General Clinical Services,Minor Surgical Interventions
110854-7,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110854-7,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110854-7,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110854-7,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110854-7,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110854-7,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110854-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110854-7,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110854-7,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110854-7,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
110854-7,therapeutics,Therapeutics,Dispensing Room
110854-7,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110854-7,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110858-8,general_services,General Clinical Services,Diabetes Care and Treatment
110858-8,general_services,General Clinical Services,General Ophthalmology
110858-8,general_services,General Clinical Services,IMCI - Integrated Management of
110858-8,general_services,General Clinical Services,IPD - Inpatient Services
110858-8,general_services,General Clinical Services,Major Surgical Interventions
110858-8,general_services,General Clinical Services,Mental Health Services
110858-8,general_services,General Clinical Services,Minor Surgical Interventions
110858-8,general_services,General Clinical Services,NCD - Other Non-Communicable Disease
110858-8,general_services,General Clinical Services,Nutritional Counseling
110858-8,general_services,General Clinical Services,Nutritional Rehabilitation
110858-8,general_services,General Clinical Services,OPD - Outpatient Services
110858-8,malaria_diagnosis,Malaria Diagnosis and Treatment,First Line Treatment
110858-8,malaria_diagnosis,Malaria Diagnosis and Treatment,mRDT - Rapid Diagnostic Tests
110858-8,malaria_diagnosis,Malaria Diagnosis and Treatment,Slide Microscopy
110858-8,malaria_diagnosis,Malaria Diagnosis and Treatment,Treatment of Complicated Malaria
110858-8,hiv_prevention,HIV/AIDS Prevention,DCT - Diagnostic Counseling and Testing
110858-8,hiv_prevention,HIV/AIDS Prevention,EID - Early Infant Diagnosis
110858-8,hiv_prevention,HIV/AIDS Prevention,EIMC - Early Infant Male Circumcision
110858-8,hiv_prevention,HIV/AIDS Prevention,PEP - Post Exposure Prophylaxis
110858-8,hiv_prevention,HIV/AIDS Prevention,PITC - Provider Initiated Testing And
110858-8,hiv_prevention,HIV/AIDS Prevention,PMTCT - ANC (ANC PMTCT)
110858-8,hiv_prevention,HIV/AIDS Prevention,PMTCT - Maternity (MAT PMTCT)
110858-8,hiv_prevention,HIV/AIDS Prevention,PREP – Pre Exposure Prophylaxis
110858-8,hiv_prevention,HIV/AIDS Prevention,STI - Management of Sexually Transmitted
110858-8,hiv_prevention,HIV/AIDS Prevention,VCT - Voluntary Counseling and Testing
110858-8,hiv_prevention,HIV/AIDS Prevention,VMMC - Voluntary Medical Male
110858-8,hiv_caretreatment,HIV/AIDS Care and Treatment,Both Adult and Pediatric
110858-8,hiv_caretreatment,HIV/AIDS Care and Treatment,HBC - Home and Community Based Care
110858-8,hiv_caretreatment,HIV/AIDS Care and Treatment,HIV/AIDS Care and Treatment
110858-8,therapeutics,Therapeutics,Dispensing Room
110858-8,health_promotion,Health Promotion and Disease Prevention,Health promoting hospital initiative
110858-8,growth_nutrition,Growth Monitoring / Nutrition Surveillance,IMM-BASIC - Basic Immunization
110858-8,growth_nutrition,Growth Monitoring / Nutrition Surveillance,Vaccination
110858-8,lab_serology,Laboratory Service-Serology,HIV Rapid Test
110858-8,lab_serology,Laboratory Service-Serology,HIV Viral Load
110858-8,lab_serology,Laboratory Service-Serology,Hormonal Tests
110858-8,lab_serology,Laboratory Service-Serology,RPR/ VDRL Rapid Test
110858-8,lab_serology,Laboratory Service-Serology,Widal test
110858-8,lab_parasitology,Laboratory Service-Parasitology,Blood film for haemoparasites
110858-8,lab_parasitology,Laboratory Service-Parasitology,Malaria Rapid Diagnostic Test (mRDT)
110858-8,lab_parasitology,Laboratory Service-Parasitology,Stool Analysis
110858-8,lab_parasitology,Laboratory Service-Parasitology,Urine Analysis
110858-8,lab_parasitology,Laboratory Service-Parasitology,Urine sedimentation
110858-8,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Blood gas analysis
110858-8,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Electrolytes
110858-8,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Liver Function Tests
110858-8,lab_clinicalchemistry,Laboratory Service-Clinical Chemistry,Renal Function Tests
