facility_code,service_category,service_group,service_detail
MU210886,Diagnostics,Diagnostics,Rapid Syphillis
MU210886,Diagnostics,Diagnostics,Rapid HIV Testing
MU210886,Diagnostics,Diagnostics,DBS
MU210886,Diagnostics,Diagnostics,Malaria rapid test
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
MU210886,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
MC190888,Community Health,Community Health,Growth monitoring
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
MC190888,Clinical Services,Clinical Services,Running water
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
MC190888,Clinical Services,Clinical Services,Hand sanitiser
MC190888,Clinical Services,Clinical Services,Disposable gloves
MC190888,Clinical Services,Clinical Services,Bin
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
MC190888,Clinical Services,Clinical Services,Disinfectant
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MC190888,Clinical Services,Clinical Services,Auto disposable syringes
MC190888,Clinical Services,Clinical Services,ART providers
MC190888,Clinical Services,Clinical Services,ART Pescriptions
MC190888,Clinical Services,Clinical Services,Treatment for Opportunistic infections
MC190888,Clinical Services,Clinical Services,Palliative care Services
MC190888,Clinical Services,Clinical Services,IV Treatment
MC190888,Clinical Services,Clinical Services,Cancer Treatment
MC190888,Clinical Services,Clinical Services,Nutrition services
MC190888,Clinical Services,Clinical Services,Paediatric-HIV servies
MC190888,Clinical Services,Clinical Services,TB Treatment
MC190888,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
MC190888,Clinical Services,Clinical Services,Family planning for HIV clients
MC190888,Clinical Services,Clinical Services,Condoms
MC190888,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
MC190888,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MC190888,Clinical Services,Clinical Services,Slide Microscopy
MC190888,Diagnostics,Diagnostics,Rapid Syphillis
MC190888,Diagnostics,Diagnostics,Rapid HIV Testing
MC190888,Diagnostics,Diagnostics,DBS
MC190888,Diagnostics,Diagnostics,Malaria rapid test
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
MC190888,Community Health,Community Health,Growth monitoring
MC190888,Diagnostics,Diagnostics,Rapid Syphillis
MC190888,Diagnostics,Diagnostics,Rapid HIV Testing
MC190888,Diagnostics,Diagnostics,DBS
MC190888,Diagnostics,Diagnostics,Malaria rapid test
MC190888,Clinical Services,Clinical Services,Malaria diagnosis
MC190888,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
MC190888,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
MC190888,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MC190888,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
MC190888,Clinical Services,Clinical Services,Malaria Diagnosis and Treatment
MC190888,Clinical Services,Clinical Services,RDTs for under-5
MC190888,Clinical Services,Clinical Services,Adult less than 36 kg
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
MC190888,Clinical Services,Clinical Services,First Line Uncomplicated Treatment
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
MC190888,Clinical Services,Clinical Services,Adult more than 36 kg
MC190888,Clinical Services,Clinical Services,Children less than 15 kg
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
MC190888,Clinical Services,Clinical Services,Children more than 15 kg
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
MC190888,Clinical Services,Clinical Services,Pneumonia treatment
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
MC190888,Clinical Services,Clinical Services,ARI
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
MC190888,Clinical Services,Clinical Services,MCI-Integrated Mangement of child illiness
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
MC190888,Clinical Services,Clinical Services,ORS
MC190888,Clinical Services,Clinical Services,Diarrhoea diseases
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
MC190888,Clinical Services,Clinical Services,ZINC
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
MC190888,Clinical Services,Clinical Services,Community management of nutrition under-5:Plumpy peanut
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
MC190888,Clinical Services,Clinical Services,Community management of in under-5: Micronutrient provider
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
MC190888,Clinical Services,Clinical Services,Community management of nutrition in under-5: Vitamin A
MC190888,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
MC190888,Clinical Services,Clinical Services,ART services
MC190888,Community Health,Community Health,Growth monitoring
MC190888,Clinical Services,Clinical Services,HIV and AIDS Treatment
MC190888,Diagnostics,Diagnostics,Rapid Syphillis
MC190888,Clinical Services,Clinical Services,ART providers
MC190888,Diagnostics,Diagnostics,Rapid HIV Testing
MC190888,Clinical Services,Clinical Services,ART Pescriptions
MC190888,Diagnostics,Diagnostics,DBS
MC190888,Clinical Services,Clinical Services,ART follow up
MC190888,Diagnostics,Diagnostics,Malaria rapid test
MC190888,Clinical Services,Clinical Services,National ART guidelines
MC190888,Clinical Services,Clinical Services,Malaria diagnosis
MC190888,Clinical Services,Clinical Services,Staff trained in ART in last 2 years
MC190888,Clinical Services,Clinical Services,Malaria facility offer diagnosis and malaria treatment
MC190888,Clinical Services,Clinical Services,Treatment for Opportunistic infections
MC190888,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
MC190888,Clinical Services,Clinical Services,Condoms
MC190888,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
MC190888,Clinical Services,Clinical Services,STI services
MC190888,Clinical Services,Clinical Services,Rapid Diagnostic Test (MRDT)
MC190888,Clinical Services,Clinical Services,Sexully Transmitted infection
MC190888,Clinical Services,Clinical Services,Malaria Diagnosis and Treatment
MC190888,Clinical Services,Clinical Services,STI diagnosis and management
MC190888,Clinical Services,Clinical Services,RDTs for under-5
MC190888,Clinical Services,Clinical Services,ST Treatment
MC190888,Clinical Services,Clinical Services,Adult less than 36 kg
MC190888,Clinical Services,Clinical Services,National STI guidelines
MC190888,Clinical Services,Clinical Services,First Line Uncomplicated Treatment
MC190888,Clinical Services,Clinical Services,Staff trained in STI diagnosis and management
MC190888,Clinical Services,Clinical Services,Adult more than 36 kg
MC190888,Clinical Services,Clinical Services,Staff trained in STI last 2 years
MC190888,Clinical Services,Clinical Services,Children less than 15 kg
MC190888,Pharmacy,Pharmacy,Dispensing room
MC190888,Clinical Services,Clinical Services,Children more than 15 kg
MC190888,Nutrition,Nutrition,Vitamin A supplementation in pregnat women
MC190888,Clinical Services,Clinical Services,Pneumonia treatment
MC190888,Nutrition,Nutrition,Deworming
MC190888,Clinical Services,Clinical Services,ARI
MC190888,Nutrition,Nutrition,Vitamin A supplementation in infants and children 6-59 months
MC190888,Clinical Services,Clinical Services,MCI-Integrated Mangement of child illiness
MC190888,Clinical Services,Clinical Services,ORS
MC190888,Clinical Services,Clinical Services,Diarrhoea diseases
MC190888,Clinical Services,Clinical Services,ZINC
MC190888,Clinical Services,Clinical Services,Community management of nutrition under-5:Plumpy peanut
MC190888,Clinical Services,Clinical Services,Community management of in under-5: Micronutrient provider
MC190888,Clinical Services,Clinical Services,Community management of nutrition in under-5: Vitamin A
MC190888,Clinical Services,Clinical Services,ART services
MC190888,Clinical Services,Clinical Services,HIV and AIDS Treatment
MC190888,Clinical Services,Clinical Services,ART providers
MC190888,Clinical Services,Clinical Services,ART Pescriptions
MC190888,Clinical Services,Clinical Services,ART follow up
MC190888,Clinical Services,Clinical Services,National ART guidelines
MC190888,Clinical Services,Clinical Services,Staff trained in ART in last 2 years
MC190888,Clinical Services,Clinical Services,Treatment for Opportunistic infections
MC190888,Clinical Services,Clinical Services,Condoms
MC190888,Clinical Services,Clinical Services,STI services
MC190888,Clinical Services,Clinical Services,Sexully Transmitted infection
MC190888,Clinical Services,Clinical Services,STI diagnosis and management
MC190888,Clinical Services,Clinical Services,ST Treatment
MC190888,Clinical Services,Clinical Services,National STI guidelines
MC190888,Clinical Services,Clinical Services,Staff trained in STI diagnosis and management
MC190888,Clinical Services,Clinical Services,Staff trained in STI last 2 years
MC190888,Pharmacy,Pharmacy,Dispensing room
MC190888,Nutrition,Nutrition,Vitamin A supplementation in pregnat women
MC190888,Nutrition,Nutrition,Deworming
MC190888,Nutrition,Nutrition,Vitamin A supplementation in infants and children 6-59 months
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal sucntion bulb single use/multiuse
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Sucntion bulb single use
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Hydralazine
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
CR260889,Community Health,Community Health,Growth monitoring
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
CR260889,Clinical Services,Clinical Services,Running water
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
CR260889,Clinical Services,Clinical Services,Disposable gloves
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
CR260889,Clinical Services,Clinical Services,Disinfectant
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
CR260889,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
CR260889,Clinical Services,Clinical Services,ART providers
CR260889,Clinical Services,Clinical Services,ART Pescriptions
CR260889,Clinical Services,Clinical Services,Treatment for Opportunistic infections
CR260889,Clinical Services,Clinical Services,Palliative care Services
CR260889,Clinical Services,Clinical Services,Nutrition services
CR260889,Clinical Services,Clinical Services,Fortified Protein supplimentation
CR260889,Clinical Services,Clinical Services,Paediatric-HIV servies
CR260889,Clinical Services,Clinical Services,TB Treatment
CR260889,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
CR260889,Clinical Services,Clinical Services,Family planning for HIV clients
CR260889,Clinical Services,Clinical Services,Condoms
CR260889,Clinical Services,Clinical Services,HIV-AIDS national guidelines
CR260889,Clinical Services,Clinical Services,TB Guideliness
CR260889,Clinical Services,Clinical Services,National guidelines for TB- MDR
CR260889,Clinical Services,Clinical Services,TB infection control guidelines
CR260889,Clinical Services,Clinical Services,Staff trained in TB Management
CR260889,Clinical Services,Clinical Services,Staff trained in HIV-TB coinfection
CR260889,Clinical Services,Clinical Services,Staff trained in MDR TB
CR260889,Clinical Services,Clinical Services,Staff trained in TB Infection control
CR260889,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
CR260889,Clinical Services,Clinical Services,Slide Microscopy
CR260889,Diagnostics,Diagnostics,Rapid Syphillis
CR260889,Diagnostics,Diagnostics,Rapid HIV Testing
CR260889,Diagnostics,Diagnostics,DBS
CR260889,Diagnostics,Diagnostics,Malaria rapid test
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
CR260889,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
TH310890,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
TH310890,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
TH310890,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
TH310890,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
TH310890,Clinical Services,Clinical Services,Disposable gloves
TH310890,Clinical Services,Clinical Services,Bin
TH310890,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
TH310890,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
TH310890,Clinical Services,Clinical Services,Slide Microscopy
TH310890,Diagnostics,Diagnostics,Malaria rapid test
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Sucntion bulb single use
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Azithromycin
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Nifedipe
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Skin disinfectant
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
LL040892,Community Health,Community Health,Growth monitoring
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
LL040892,Clinical Services,Clinical Services,Running water
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
LL040892,Clinical Services,Clinical Services,Hand sanitiser
LL040892,Clinical Services,Clinical Services,Disposable gloves
LL040892,Clinical Services,Clinical Services,Bin
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
LL040892,Clinical Services,Clinical Services,Disinfectant
LL040892,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
LL040892,Clinical Services,Clinical Services,ART providers
LL040892,Clinical Services,Clinical Services,ART Pescriptions
LL040892,Clinical Services,Clinical Services,Treatment for Opportunistic infections
LL040892,Clinical Services,Clinical Services,Palliative care Services
LL040892,Clinical Services,Clinical Services,Nutrition services
LL040892,Clinical Services,Clinical Services,Fortified Protein supplimentation
LL040892,Clinical Services,Clinical Services,Paediatric-HIV servies
LL040892,Clinical Services,Clinical Services,TB Treatment
LL040892,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
LL040892,Clinical Services,Clinical Services,Family planning for HIV clients
LL040892,Clinical Services,Clinical Services,Condoms
LL040892,Clinical Services,Clinical Services,HIV-AIDS national guidelines
LL040892,Clinical Services,Clinical Services,Smear microscopy
LL040892,Clinical Services,Clinical Services,National guidelines for TB- MDR
LL040892,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
LL040892,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
LL040892,Clinical Services,Clinical Services,Slide Microscopy
LL040892,Diagnostics,Diagnostics,Rapid Syphillis
LL040892,Diagnostics,Diagnostics,Rapid HIV Testing
LL040892,Diagnostics,Diagnostics,Urine protein dip stick test
LL040892,Diagnostics,Diagnostics,Urine glucose test
LL040892,Diagnostics,Diagnostics,Urine keton test
LL040892,Diagnostics,Diagnostics,DBS
LL040892,Diagnostics,Diagnostics,Malaria rapid test
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraceptives
LL040892,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
RU140894,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
RU140894,Community Health,Community Health,Growth monitoring
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
RU140894,Clinical Services,Clinical Services,Running water
RU140894,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
RU140894,Clinical Services,Clinical Services,Disposable gloves
