facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status,service_category,service_group,service_detail
Mission,MZ161092,Hospital,Christian Health Association of Malawi (CHAM),-11.4276539,33.450285,North Zone,Functional,Diagnostics,Diagnostics,Urine protein dip stick test
Mission,MZ161092,Hospital,Christian Health Association of Malawi (CHAM),-11.4276539,33.450285,North Zone,Functional,Diagnostics,Diagnostics,Urine glucose test
Mission,MZ161092,Hospital,Christian Health Association of Malawi (CHAM),-11.4276539,33.450285,North Zone,Functional,Diagnostics,Diagnostics,Urine keton test
Mission,MZ161092,Hospital,Christian Health Association of Malawi (CHAM),-11.4276539,33.450285,North Zone,Functional,Diagnostics,Diagnostics,DBS
Mission,MZ161092,Hospital,Christian Health Association of Malawi (CHAM),-11.4276539,33.450285,North Zone,Functional,Diagnostics,Diagnostics,Malaria rapid test
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone only injectable
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUD)
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Cycle Beads
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC guidelines
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ANC job aid
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,PMTCT guideines
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in PMTCT last 2 years
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in infant and young child feeding last 2 years
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Guidelines
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetrics Job aid in maternal and neonatal care
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Eye ointment
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Metronidazole
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Azithromycin
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Chlorhexidine
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Community Health,Community Health,Growth monitoring
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Iron Suppliment
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Running water
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Hand sanitiser
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Disposable gloves
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Bin
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Shaprs Container
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Disinfectant
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Auto disposable syringes
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in VCT
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in HIV-AIDS prevention
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,ART providers
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,ART Pescriptions
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Treatment for Opportunistic infections
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Palliative care Services
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,IV Treatment
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Cancer Treatment
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Nutrition services
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Fortified Protein supplimentation
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Paediatric-HIV servies
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,TB Treatment
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,PrepP-Pre exposure prophylaxis
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Family planning for HIV clients
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Condoms
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,HIV-AIDS national guidelines
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Palliative care guidelines
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Malaria diagnosis through symptoms
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Malaria rapid diagnostic test (MRDT)
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Clinical Services,Clinical Services,Slide Microscopy
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Diagnostics,Diagnostics,Rapid Syphillis
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Diagnostics,Diagnostics,Rapid HIV Testing
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Diagnostics,Diagnostics,DBS
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Diagnostics,Diagnostics,Malaria rapid test
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oral Contraceptives
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Progesterone oral Contraceptive
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Injectable Contraceptive
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Intrauterine Device (IUCD)
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implants
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Mzandu,NT081093,Health Centre,Government,-13.48916,34.02738,Central East Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Levonorgestrel
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Pill
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Male condoms
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Female condoms
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Implant
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Emergency Contraception
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Depoprovera
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Iron Supplimentation
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Folic acid supplimentation
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Fansidar for malaria prevention (IPT)
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Tetanus Toxoid
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Management of High Blood Pressure in Pregnant women
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IPT guidelines
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in ANC last 2 years
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Staff trained in IPT last 2 years
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Counselling for Pregnant women
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,HIV Testing
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV Prophylaxis
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ART for Pregnant women
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,ARV prohpylaxis  for newborn
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Breastfeeding/feeding options Counselling
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Nutrition Counselling
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Family planning  counselling to HIV positve pregnant women
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Infant and young child feeding last 2 years
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Antibiotics
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Parentel oxytocin
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Assisted vaginal
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Manual removal of placenta
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Removal of concetpion products
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Neonatal Rescucitation
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Successiful Deliveries
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Referrals
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Obstetric Job aid
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,New born rescucitation
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Gentamycin injectable 40mg
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Hydralazine
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Benzathine/Benzylpenicin
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Magnesium sulphate
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,IV Solutions
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Sodium chloride injection solution
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Maternal & Reproductive Health,Maternal & Reproductive Health,Oxytocin
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Skilled vaccine  providers
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained  in vaccine management
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,staff trained in monitoring
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in disease surveillance
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Staff trained in injection safety
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Disposable syringes
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Auto-disable syringes
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Polio vaccine diluent
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,BCG vaccine diluent
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Pneumococcol vaccine
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,DPT Vaccine
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Measles vaccine
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Management of malnutrition
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Vitamin A supplimentation in infants and children
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,ORS provision
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Zinc supplimentation
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Community Health,Community Health,Growth monitoring
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Amoxixillin Treatment
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Malaria Treatment
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Running water
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,HIV/AIDS & Counseling,HIV/AIDS & Counseling,Hand washing soap
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Disposable gloves
Mzenga,KB051094,Health Centre,Government,-11.73249,34.07401,North Zone,Functional,Clinical Services,Clinical Services,Bin
